source_airport,destination_airport,source_latitude,source_longitude,destination_latitude,destination_longitude
OAK,LAS,37.721298,-122.221001,36.08010101,-115.1520004
OAK,MDW,37.721298,-122.221001,41.785999,-87.752403
OAK,OKC,37.721298,-122.221001,35.39310073852539,-97.60070037841797
OAK,SNA,37.721298,-122.221001,33.67570114,-117.8679962
OKC,BWI,35.39310073852539,-97.60070037841797,39.1754,-76.668297
OKC,DAL,35.39310073852539,-97.60070037841797,32.847099,-96.851799
OKC,HOU,35.39310073852539,-97.60070037841797,29.64539909,-95.27890015
OKC,LAS,35.39310073852539,-97.60070037841797,36.08010101,-115.1520004
OKC,MDW,35.39310073852539,-97.60070037841797,41.785999,-87.752403
OKC,STL,35.39310073852539,-97.60070037841797,38.748697,-90.370003
OMA,MDW,41.3032,-95.894096,41.785999,-87.752403
OMA,SAN,41.3032,-95.894096,32.7336006165,-117.190002441
OMA,STL,41.3032,-95.894096,38.748697,-90.370003
ONT,DEN,34.055999755859375,-117.60099792480469,39.861698150635,-104.672996521
ONT,LAS,34.055999755859375,-117.60099792480469,36.08010101,-115.1520004
ORF,BWI,36.89459991455078,-76.20120239257812,39.1754,-76.668297
ORF,MDW,36.89459991455078,-76.20120239257812,41.785999,-87.752403
PDX,MDW,45.58869934,-122.5979996,41.785999,-87.752403
PDX,OKC,45.58869934,-122.5979996,35.39310073852539,-97.60070037841797
PHL,ICT,39.87189865112305,-75.24109649658203,37.649899,-97.433098
PHL,MDW,39.87189865112305,-75.24109649658203,41.785999,-87.752403
PHX,HOU,33.43429946899414,-112.01200103759766,29.64539909,-95.27890015
PIT,BWI,40.49150085,-80.23290253,39.1754,-76.668297
PIT,MDW,40.49150085,-80.23290253,41.785999,-87.752403
PIT,TPA,40.49150085,-80.23290253,27.975500106811523,-82.533203125
PUJ,BWI,18.567399978599997,-68.36340332030001,39.1754,-76.668297
PUJ,MDW,18.567399978599997,-68.36340332030001,41.785999,-87.752403
PVD,BWI,41.732601,-71.420403,39.1754,-76.668297
PVD,LAS,41.732601,-71.420403,36.08010101,-115.1520004
PVD,MDW,41.732601,-71.420403,41.785999,-87.752403
PVD,SAN,41.732601,-71.420403,32.7336006165,-117.190002441
PVD,SLC,41.732601,-71.420403,40.78839874267578,-111.97799682617188
PWM,BWI,43.64619827,-70.30930328,39.1754,-76.668297
RDU,BNA,35.877601623535156,-78.7874984741211,36.1245002746582,-86.6781997680664
RDU,MDW,35.877601623535156,-78.7874984741211,41.785999,-87.752403
RDU,SFO,35.877601623535156,-78.7874984741211,37.61899948120117,-122.375
RNO,DEN,39.49909973144531,-119.76799774169922,39.861698150635,-104.672996521
RNO,MDW,39.49909973144531,-119.76799774169922,41.785999,-87.752403
ROC,MCO,43.118900299072266,-77.67240142822266,28.429399490356445,-81.30899810791016
ROC,MDW,43.118900299072266,-77.67240142822266,41.785999,-87.752403
RSW,BWI,26.53619956970215,-81.75520324707031,39.1754,-76.668297
RSW,MDW,26.53619956970215,-81.75520324707031,41.785999,-87.752403
SAN,BWI,32.7336006165,-117.190002441,39.1754,-76.668297
SAN,HOU,32.7336006165,-117.190002441,29.64539909,-95.27890015
SAN,LAS,32.7336006165,-117.190002441,36.08010101,-115.1520004
SAN,MCI,32.7336006165,-117.190002441,39.2976,-94.713898
SAN,RNO,32.7336006165,-117.190002441,39.49909973144531,-119.76799774169922
SAN,SAT,32.7336006165,-117.190002441,29.533700942993164,-98.46980285644531
SAN,SDF,32.7336006165,-117.190002441,38.1744,-85.736
SAN,SJC,32.7336006165,-117.190002441,37.362598,-121.929001
SAT,BWI,29.533700942993164,-98.46980285644531,39.1754,-76.668297
SAT,CUN,29.533700942993164,-98.46980285644531,21.036500930800003,-86.8770980835
SAT,DAL,29.533700942993164,-98.46980285644531,32.847099,-96.851799
SAT,DEN,29.533700942993164,-98.46980285644531,39.861698150635,-104.672996521
SAT,HOU,29.533700942993164,-98.46980285644531,29.64539909,-95.27890015
SAT,LAS,29.533700942993164,-98.46980285644531,36.08010101,-115.1520004
SAT,LAX,29.533700942993164,-98.46980285644531,33.94250107,-118.4079971
SAT,MDW,29.533700942993164,-98.46980285644531,41.785999,-87.752403
SAT,STL,29.533700942993164,-98.46980285644531,38.748697,-90.370003
SAT,TPA,29.533700942993164,-98.46980285644531,27.975500106811523,-82.533203125
SDF,BWI,38.1744,-85.736,39.1754,-76.668297
SDF,MDW,38.1744,-85.736,41.785999,-87.752403
SEA,BWI,47.449001,-122.308998,39.1754,-76.668297
SEA,MDW,47.449001,-122.308998,41.785999,-87.752403
SEA,MKE,47.449001,-122.308998,42.947200775146484,-87.89659881591797
SFO,MDW,37.61899948120117,-122.375,41.785999,-87.752403
SFO,MKE,37.61899948120117,-122.375,42.947200775146484,-87.89659881591797
SFO,ORF,37.61899948120117,-122.375,36.89459991455078,-76.20120239257812
SJC,DEN,37.362598,-121.929001,39.861698150635,-104.672996521
SJC,LAS,37.362598,-121.929001,36.08010101,-115.1520004
SJC,SAN,37.362598,-121.929001,32.7336006165,-117.190002441
SJD,SNA,23.15180015563965,-109.72100067138672,33.67570114,-117.8679962
SJU,ONT,18.4393997192,-66.0018005371,34.055999755859375,-117.60099792480469
SLC,MDW,40.78839874267578,-111.97799682617188,41.785999,-87.752403
SLC,MHT,40.78839874267578,-111.97799682617188,42.932598,-71.435699
SMF,DEN,38.69540023803711,-121.59100341796875,39.861698150635,-104.672996521
SMF,LAS,38.69540023803711,-121.59100341796875,36.08010101,-115.1520004
SMF,SAN,38.69540023803711,-121.59100341796875,32.7336006165,-117.190002441
SMF,SNA,38.69540023803711,-121.59100341796875,33.67570114,-117.8679962
SNA,LAS,33.67570114,-117.8679962,36.08010101,-115.1520004
SNA,OAK,33.67570114,-117.8679962,37.721298,-122.221001
SNA,SFO,33.67570114,-117.8679962,37.61899948120117,-122.375
SNA,SJD,33.67570114,-117.8679962,23.15180015563965,-109.72100067138672
STL,BNA,38.748697,-90.370003,36.1245002746582,-86.6781997680664
STL,BWI,38.748697,-90.370003,39.1754,-76.668297
STL,CMH,38.748697,-90.370003,39.998001,-82.891899
STL,DAL,38.748697,-90.370003,32.847099,-96.851799
STL,FLL,38.748697,-90.370003,26.072599,-80.152702
STL,GRR,38.748697,-90.370003,42.88079834,-85.52279663
STL,LAS,38.748697,-90.370003,36.08010101,-115.1520004
STL,MCI,38.748697,-90.370003,39.2976,-94.713898
STL,MDW,38.748697,-90.370003,41.785999,-87.752403
STL,MKE,38.748697,-90.370003,42.947200775146484,-87.89659881591797
STL,MSY,38.748697,-90.370003,29.99340057373047,-90.25800323486328
STL,OKC,38.748697,-90.370003,35.39310073852539,-97.60070037841797
STL,OMA,38.748697,-90.370003,41.3032,-95.894096
STL,RDU,38.748697,-90.370003,35.877601623535156,-78.7874984741211
STL,SAT,38.748697,-90.370003,29.533700942993164,-98.46980285644531
STL,TPA,38.748697,-90.370003,27.975500106811523,-82.533203125
TPA,ALB,27.975500106811523,-82.533203125,42.74829864501953,-73.80169677734375
TPA,BHM,27.975500106811523,-82.533203125,33.56290054,-86.75350189
TPA,BWI,27.975500106811523,-82.533203125,39.1754,-76.668297
TPA,CAK,27.975500106811523,-82.533203125,40.916099548339844,-81.44219970703125
TPA,DAY,27.975500106811523,-82.533203125,39.902400970458984,-84.21939849853516
TPA,HOU,27.975500106811523,-82.533203125,29.64539909,-95.27890015
TPA,ISP,27.975500106811523,-82.533203125,40.79520035,-73.10019684
TPA,MCI,27.975500106811523,-82.533203125,39.2976,-94.713898
TPA,MDW,27.975500106811523,-82.533203125,41.785999,-87.752403
TPA,MKE,27.975500106811523,-82.533203125,42.947200775146484,-87.89659881591797
TPA,MSY,27.975500106811523,-82.533203125,29.99340057373047,-90.25800323486328
TPA,PDX,27.975500106811523,-82.533203125,45.58869934,-122.5979996
TPA,PIT,27.975500106811523,-82.533203125,40.49150085,-80.23290253
TPA,PVD,27.975500106811523,-82.533203125,41.732601,-71.420403
TPA,SAT,27.975500106811523,-82.533203125,29.533700942993164,-98.46980285644531
TPA,SEA,27.975500106811523,-82.533203125,47.449001,-122.308998
TPA,STL,27.975500106811523,-82.533203125,38.748697,-90.370003
TUL,DEN,36.19839859008789,-95.88809967041016,39.861698150635,-104.672996521
TUS,LAS,32.1161003112793,-110.94100189208984,36.08010101,-115.1520004
TUS,MDW,32.1161003112793,-110.94100189208984,41.785999,-87.752403
TUS,SJC,32.1161003112793,-110.94100189208984,37.362598,-121.929001
AOG,PVG,41.105301,122.853996,31.143400192260742,121.80500030517578
BAV,SHA,40.560001373291016,109.99700164794922,31.197900772094727,121.33599853515625
CKG,TXN,29.719200134277344,106.64199829101562,29.733299255371094,118.25599670410156
CTU,TXN,30.578500747680664,103.9469985961914,29.733299255371094,118.25599670410156
DDG,TAO,40.0247,124.286003,36.2661018372,120.374000549
DSN,XIY,39.49,109.861388889,34.447102,108.751999
FUG,SHA,32.882157,115.734364,31.197900772094727,121.33599853515625
GMP,SHA,37.5583,126.791,31.197900772094727,121.33599853515625
HET,SHA,40.851398,111.823997,31.197900772094727,121.33599853515625
JGS,SHA,26.856899261499997,114.736999512,31.197900772094727,121.33599853515625
JMU,TAO,46.84339904789999,130.464996338,36.2661018372,120.374000549
JNG,SHA,35.292778,116.346667,31.197900772094727,121.33599853515625
JNZ,PVG,41.10139846801758,121.06199645996094,31.143400192260742,121.80500030517578
JXA,TAO,45.293,131.193,36.2661018372,120.374000549
KHN,SHA,28.864999771118164,115.9000015258789,31.197900772094727,121.33599853515625
KWL,SHA,25.21809959411621,110.03900146484375,31.197900772094727,121.33599853515625
LHW,SHA,36.5152015686,103.620002747,31.197900772094727,121.33599853515625
LYG,SHA,34.571667,118.873611,31.197900772094727,121.33599853515625
LYI,SHA,35.04610061645508,118.41200256347656,31.197900772094727,121.33599853515625
MIG,PVG,31.4281005859375,104.74099731445312,31.143400192260742,121.80500030517578
NDG,TAO,47.239601135253906,123.91799926757812,36.2661018372,120.374000549
PUS,PVG,35.1795005798,128.93800354,31.143400192260742,121.80500030517578
PVG,AOG,31.143400192260742,121.80500030517578,41.105301,122.853996
PVG,JNZ,31.143400192260742,121.80500030517578,41.10139846801758,121.06199645996094
PVG,MIG,31.143400192260742,121.80500030517578,31.4281005859375,104.74099731445312
PVG,PUS,31.143400192260742,121.80500030517578,35.1795005798,128.93800354
PVG,SHP,31.143400192260742,121.80500030517578,39.968102,119.731003
PVG,SWA,31.143400192260742,121.80500030517578,23.552,116.5033
PVG,TOY,31.143400192260742,121.80500030517578,36.64830017089844,137.18800354003906
PVG,TSN,31.143400192260742,121.80500030517578,39.124401092499994,117.346000671
PVG,TVS,31.143400192260742,121.80500030517578,,
PVG,WXN,31.143400192260742,121.80500030517578,30.8017,108.433
PVG,YCU,31.143400192260742,121.80500030517578,35.116391,111.031388889
SHA,BAV,31.197900772094727,121.33599853515625,40.560001373291016,109.99700164794922
SHA,FUG,31.197900772094727,121.33599853515625,32.882157,115.734364
SHA,GMP,31.197900772094727,121.33599853515625,37.5583,126.791
SHA,HET,31.197900772094727,121.33599853515625,40.851398,111.823997
SHA,JGS,31.197900772094727,121.33599853515625,26.856899261499997,114.736999512
SHA,JNG,31.197900772094727,121.33599853515625,35.292778,116.346667
SHA,KHN,31.197900772094727,121.33599853515625,28.864999771118164,115.9000015258789
SHA,KWL,31.197900772094727,121.33599853515625,25.21809959411621,110.03900146484375
SHA,LYG,31.197900772094727,121.33599853515625,34.571667,118.873611
SHA,LYI,31.197900772094727,121.33599853515625,35.04610061645508,118.41200256347656
SHA,SHE,31.197900772094727,121.33599853515625,41.639801025390625,123.48300170898438
SHA,TXN,31.197900772094727,121.33599853515625,29.733299255371094,118.25599670410156
SHA,TYN,31.197900772094727,121.33599853515625,37.74689865112305,112.62799835205078
SHA,WNZ,31.197900772094727,121.33599853515625,27.912201,120.851997
SHA,YIH,31.197900772094727,121.33599853515625,30.55655,111.479988
SHE,SHA,41.639801025390625,123.48300170898438,31.197900772094727,121.33599853515625
SHP,PVG,39.968102,119.731003,31.143400192260742,121.80500030517578
TAO,DDG,36.2661018372,120.374000549,40.0247,124.286003
TAO,JMU,36.2661018372,120.374000549,46.84339904789999,130.464996338
TAO,JXA,36.2661018372,120.374000549,45.293,131.193
TAO,NDG,36.2661018372,120.374000549,47.239601135253906,123.91799926757812
TOY,PVG,36.64830017089844,137.18800354003906,31.143400192260742,121.80500030517578
TSN,PVG,39.124401092499994,117.346000671,31.143400192260742,121.80500030517578
TVS,PVG,,,31.143400192260742,121.80500030517578
TXN,CKG,29.733299255371094,118.25599670410156,29.719200134277344,106.64199829101562
TXN,CTU,29.733299255371094,118.25599670410156,30.578500747680664,103.9469985961914
TXN,SHA,29.733299255371094,118.25599670410156,31.197900772094727,121.33599853515625
TYN,SHA,37.74689865112305,112.62799835205078,31.197900772094727,121.33599853515625
WNZ,SHA,27.912201,120.851997,31.197900772094727,121.33599853515625
WXN,PVG,30.8017,108.433,31.143400192260742,121.80500030517578
XIY,DSN,34.447102,108.751999,39.49,109.861388889
YCU,PVG,35.116391,111.031388889,31.143400192260742,121.80500030517578
YIH,SHA,30.55655,111.479988,31.197900772094727,121.33599853515625
AAY,SAH,16.191699981689453,52.17499923706055,15.476300239562988,44.21969985961914
ADE,AHB,12.829500198364258,45.02880096435547,18.240400314299997,42.65660095210001
ADE,DMM,12.829500198364258,45.02880096435547,26.471200942993164,49.79790115356445
ADE,GXF,12.829500198364258,45.02880096435547,15.9660997391,48.78829956049999
ADE,MGQ,12.829500198364258,45.02880096435547,2.0144400596618652,45.3046989440918
ADE,RIY,12.829500198364258,45.02880096435547,14.662599563598633,49.375
ADE,SAH,12.829500198364258,45.02880096435547,15.476300239562988,44.21969985961914
ADE,SHJ,12.829500198364258,45.02880096435547,25.32859992980957,55.5172004699707
AHB,ADE,18.240400314299997,42.65660095210001,12.829500198364258,45.02880096435547
AHB,SAH,18.240400314299997,42.65660095210001,15.476300239562988,44.21969985961914
AXK,SAH,14.551300048828125,46.82619857788086,15.476300239562988,44.21969985961914
DMM,ADE,26.471200942993164,49.79790115356445,12.829500198364258,45.02880096435547
DMM,TAI,26.471200942993164,49.79790115356445,13.6859998703,44.139099121099996
GXF,ADE,15.9660997391,48.78829956049999,12.829500198364258,45.02880096435547
GXF,SAH,15.9660997391,48.78829956049999,15.476300239562988,44.21969985961914
HOD,SAH,14.753000259399414,42.97629928588867,15.476300239562988,44.21969985961914
JIB,SAH,11.547300338745117,43.15950012207031,15.476300239562988,44.21969985961914
JIB,TAI,11.547300338745117,43.15950012207031,13.6859998703,44.139099121099996
RIY,ADE,14.662599563598633,49.375,12.829500198364258,45.02880096435547
RIY,SAH,14.662599563598633,49.375,15.476300239562988,44.21969985961914
RIY,SCT,14.662599563598633,49.375,12.63070011138916,53.905799865722656
RIY,SHJ,14.662599563598633,49.375,25.32859992980957,55.5172004699707
SAH,AAY,15.476300239562988,44.21969985961914,16.191699981689453,52.17499923706055
SAH,ADE,15.476300239562988,44.21969985961914,12.829500198364258,45.02880096435547
SAH,AXK,15.476300239562988,44.21969985961914,14.551300048828125,46.82619857788086
SAH,GXF,15.476300239562988,44.21969985961914,15.9660997391,48.78829956049999
SAH,HOD,15.476300239562988,44.21969985961914,14.753000259399414,42.97629928588867
SAH,RIY,15.476300239562988,44.21969985961914,14.662599563598633,49.375
SAH,TAI,15.476300239562988,44.21969985961914,13.6859998703,44.139099121099996
SCT,RIY,12.63070011138916,53.905799865722656,14.662599563598633,49.375
SHJ,ADE,25.32859992980957,55.5172004699707,12.829500198364258,45.02880096435547
TAI,DMM,13.6859998703,44.139099121099996,26.471200942993164,49.79790115356445
TAI,JIB,13.6859998703,44.139099121099996,11.547300338745117,43.15950012207031
TAI,SAH,13.6859998703,44.139099121099996,15.476300239562988,44.21969985961914
AAR,AGP,56.2999992371,10.619000434899998,36.67490005493164,-4.499110221862793
AAR,PMI,56.2999992371,10.619000434899998,39.551700592,2.73881006241
AAR,STN,56.2999992371,10.619000434899998,51.8849983215,0.234999999404
ACE,BCN,28.945499,-13.6052,41.2971,2.07846
ACE,BGY,28.945499,-13.6052,45.673901,9.70417
ACE,BLQ,28.945499,-13.6052,44.5354,11.2887
ACE,BOH,28.945499,-13.6052,50.779998779296875,-1.8424999713897705
ACE,BRS,28.945499,-13.6052,51.382702,-2.71909
ACE,BVA,28.945499,-13.6052,49.45439910888672,2.1127800941467285
ACE,CRL,28.945499,-13.6052,50.459202,4.45382
ACE,EDI,28.945499,-13.6052,55.95000076293945,-3.372499942779541
ACE,EIN,28.945499,-13.6052,51.4500999451,5.37452983856
ACE,EMA,28.945499,-13.6052,52.8311004639,-1.32806003094
ACE,FKB,28.945499,-13.6052,48.7793998718,8.08049964905
ACE,HHN,28.945499,-13.6052,49.9487,7.26389
ACE,LBA,28.945499,-13.6052,53.86589813232422,-1.6605700254440308
ACE,LPL,28.945499,-13.6052,53.33359909057617,-2.849720001220703
ACE,LTN,28.945499,-13.6052,51.874698638916016,-0.36833301186561584
ACE,MAD,28.945499,-13.6052,40.471926,-3.56264
ACE,NOC,28.945499,-13.6052,53.910301208496094,-8.818490028381348
ACE,NRN,28.945499,-13.6052,51.6024017334,6.14216995239
ACE,PIK,28.945499,-13.6052,55.5093994140625,-4.586669921875
ACE,SCQ,28.945499,-13.6052,42.89630126953125,-8.415140151977539
ACE,SDR,28.945499,-13.6052,43.427101135253906,-3.82000994682312
ACE,SNN,28.945499,-13.6052,52.702,-8.92482
ACE,STN,28.945499,-13.6052,51.8849983215,0.234999999404
ACE,SVQ,28.945499,-13.6052,37.417999267578125,-5.8931097984313965
ACE,ZAZ,28.945499,-13.6052,41.66619873046875,-1.0415500402450562
AGA,CRL,30.325000762939453,-9.413069725036621,50.459202,4.45382
AGA,MRS,30.325000762939453,-9.413069725036621,43.439271922,5.22142410278
AGP,AAR,36.67490005493164,-4.499110221862793,56.2999992371,10.619000434899998
AGP,BCN,36.67490005493164,-4.499110221862793,41.2971,2.07846
AGP,BGY,36.67490005493164,-4.499110221862793,45.673901,9.70417
AGP,BHX,36.67490005493164,-4.499110221862793,52.453899383499994,-1.74802994728
AGP,BLL,36.67490005493164,-4.499110221862793,55.7402992249,9.15178012848
AGP,BLQ,36.67490005493164,-4.499110221862793,44.5354,11.2887
AGP,BOH,36.67490005493164,-4.499110221862793,50.779998779296875,-1.8424999713897705
AGP,BRE,36.67490005493164,-4.499110221862793,53.0475006104,8.78666973114
AGP,BRS,36.67490005493164,-4.499110221862793,51.382702,-2.71909
AGP,BRU,36.67490005493164,-4.499110221862793,50.901401519800004,4.48443984985
AGP,BTS,36.67490005493164,-4.499110221862793,48.17020034790039,17.21269989013672
AGP,BVA,36.67490005493164,-4.499110221862793,49.45439910888672,2.1127800941467285
AGP,CIA,36.67490005493164,-4.499110221862793,41.7994,12.5949
AGP,CRL,36.67490005493164,-4.499110221862793,50.459202,4.45382
AGP,DTM,36.67490005493164,-4.499110221862793,51.51829910279999,7.61223983765
AGP,EDI,36.67490005493164,-4.499110221862793,55.95000076293945,-3.372499942779541
AGP,EIN,36.67490005493164,-4.499110221862793,51.4500999451,5.37452983856
AGP,EMA,36.67490005493164,-4.499110221862793,52.8311004639,-1.32806003094
AGP,FKB,36.67490005493164,-4.499110221862793,48.7793998718,8.08049964905
AGP,FMM,36.67490005493164,-4.499110221862793,47.988800048799995,10.2395000458
AGP,FMO,36.67490005493164,-4.499110221862793,52.134601593,7.68483018875
AGP,GSE,36.67490005493164,-4.499110221862793,57.7747,11.8704
AGP,HAU,36.67490005493164,-4.499110221862793,59.34529876709,5.2083601951599
AGP,HHN,36.67490005493164,-4.499110221862793,49.9487,7.26389
AGP,IBZ,36.67490005493164,-4.499110221862793,38.872898101800004,1.3731199502899998
AGP,KRK,36.67490005493164,-4.499110221862793,50.077702,19.7848
AGP,LBA,36.67490005493164,-4.499110221862793,53.86589813232422,-1.6605700254440308
AGP,LPL,36.67490005493164,-4.499110221862793,53.33359909057617,-2.849720001220703
AGP,MAN,36.67490005493164,-4.499110221862793,53.35369873046875,-2.2749500274658203
AGP,MMX,36.67490005493164,-4.499110221862793,55.536305364,13.376197814900001
AGP,MRS,36.67490005493164,-4.499110221862793,43.439271922,5.22142410278
AGP,NOC,36.67490005493164,-4.499110221862793,53.910301208496094,-8.818490028381348
AGP,NRN,36.67490005493164,-4.499110221862793,51.6024017334,6.14216995239
AGP,NUE,36.67490005493164,-4.499110221862793,49.498699,11.078056
AGP,NYO,36.67490005493164,-4.499110221862793,58.78860092163086,16.912200927734375
AGP,PIK,36.67490005493164,-4.499110221862793,55.5093994140625,-4.586669921875
AGP,SCQ,36.67490005493164,-4.499110221862793,42.89630126953125,-8.415140151977539
AGP,SDR,36.67490005493164,-4.499110221862793,43.427101135253906,-3.82000994682312
AGP,STN,36.67490005493164,-4.499110221862793,51.8849983215,0.234999999404
AGP,TMP,36.67490005493164,-4.499110221862793,61.414100646973,23.604400634766
AGP,TSF,36.67490005493164,-4.499110221862793,45.648399,12.1944
AGP,VST,36.67490005493164,-4.499110221862793,59.58940124511719,16.63360023498535
AGP,WRO,36.67490005493164,-4.499110221862793,51.1026992798,16.885799408
AHO,AOI,40.632099,8.29077,43.616299,13.3623
AHO,BGY,40.632099,8.29077,45.673901,9.70417
AHO,BLL,40.632099,8.29077,55.7402992249,9.15178012848
AHO,BLQ,40.632099,8.29077,44.5354,11.2887
AHO,BTS,40.632099,8.29077,48.17020034790039,17.21269989013672
AHO,BVA,40.632099,8.29077,49.45439910888672,2.1127800941467285
AHO,CIA,40.632099,8.29077,41.7994,12.5949
AHO,CRL,40.632099,8.29077,50.459202,4.45382
AHO,CUF,40.632099,8.29077,44.547001,7.62322
AHO,DTM,40.632099,8.29077,51.51829910279999,7.61223983765
AHO,DUB,40.632099,8.29077,53.421299,-6.27007
AHO,EIN,40.632099,8.29077,51.4500999451,5.37452983856
AHO,FMM,40.632099,8.29077,47.988800048799995,10.2395000458
AHO,GRO,40.632099,8.29077,41.901000977,2.7605500221
AHO,GSE,40.632099,8.29077,57.7747,11.8704
AHO,HHN,40.632099,8.29077,49.9487,7.26389
AHO,LTN,40.632099,8.29077,51.874698638916016,-0.36833301186561584
AHO,MAD,40.632099,8.29077,40.471926,-3.56264
AHO,NRN,40.632099,8.29077,51.6024017334,6.14216995239
AHO,NYO,40.632099,8.29077,58.78860092163086,16.912200927734375
AHO,PMF,40.632099,8.29077,44.824501,10.2964
AHO,PSA,40.632099,8.29077,43.683899,10.3927
AHO,STN,40.632099,8.29077,51.8849983215,0.234999999404
AHO,TRF,40.632099,8.29077,59.1866989136,10.258600235
AHO,TRS,40.632099,8.29077,45.827499,13.4722
AHO,TSF,40.632099,8.29077,45.648399,12.1944
ALC,BGY,38.28219985961914,-0.5581560134887695,45.673901,9.70417
ALC,BLQ,38.28219985961914,-0.5581560134887695,44.5354,11.2887
ALC,BOH,38.28219985961914,-0.5581560134887695,50.779998779296875,-1.8424999713897705
ALC,BRE,38.28219985961914,-0.5581560134887695,53.0475006104,8.78666973114
ALC,BRS,38.28219985961914,-0.5581560134887695,51.382702,-2.71909
ALC,BRU,38.28219985961914,-0.5581560134887695,50.901401519800004,4.48443984985
ALC,BVA,38.28219985961914,-0.5581560134887695,49.45439910888672,2.1127800941467285
ALC,CRL,38.28219985961914,-0.5581560134887695,50.459202,4.45382
ALC,EDI,38.28219985961914,-0.5581560134887695,55.95000076293945,-3.372499942779541
ALC,EIN,38.28219985961914,-0.5581560134887695,51.4500999451,5.37452983856
ALC,EMA,38.28219985961914,-0.5581560134887695,52.8311004639,-1.32806003094
ALC,FKB,38.28219985961914,-0.5581560134887695,48.7793998718,8.08049964905
ALC,FMM,38.28219985961914,-0.5581560134887695,47.988800048799995,10.2395000458
ALC,GSE,38.28219985961914,-0.5581560134887695,57.7747,11.8704
ALC,HAU,38.28219985961914,-0.5581560134887695,59.34529876709,5.2083601951599
ALC,HHN,38.28219985961914,-0.5581560134887695,49.9487,7.26389
ALC,KIR,38.28219985961914,-0.5581560134887695,52.18090057373047,-9.52377986907959
ALC,KRK,38.28219985961914,-0.5581560134887695,50.077702,19.7848
ALC,KTW,38.28219985961914,-0.5581560134887695,50.4743,19.08
ALC,KUN,38.28219985961914,-0.5581560134887695,54.96390151977539,24.084800720214844
ALC,LBA,38.28219985961914,-0.5581560134887695,53.86589813232422,-1.6605700254440308
ALC,LPL,38.28219985961914,-0.5581560134887695,53.33359909057617,-2.849720001220703
ALC,MAN,38.28219985961914,-0.5581560134887695,53.35369873046875,-2.2749500274658203
ALC,MST,38.28219985961914,-0.5581560134887695,50.911701,5.77014
ALC,NOC,38.28219985961914,-0.5581560134887695,53.910301208496094,-8.818490028381348
ALC,NRN,38.28219985961914,-0.5581560134887695,51.6024017334,6.14216995239
ALC,NUE,38.28219985961914,-0.5581560134887695,49.498699,11.078056
ALC,NYO,38.28219985961914,-0.5581560134887695,58.78860092163086,16.912200927734375
ALC,PIK,38.28219985961914,-0.5581560134887695,55.5093994140625,-4.586669921875
ALC,SCQ,38.28219985961914,-0.5581560134887695,42.89630126953125,-8.415140151977539
ALC,SNN,38.28219985961914,-0.5581560134887695,52.702,-8.92482
ALC,STN,38.28219985961914,-0.5581560134887695,51.8849983215,0.234999999404
ALC,TMP,38.28219985961914,-0.5581560134887695,61.414100646973,23.604400634766
ALC,VST,38.28219985961914,-0.5581560134887695,59.58940124511719,16.63360023498535
ALC,VXO,38.28219985961914,-0.5581560134887695,56.929100036621094,14.727999687194824
ALC,WMI,38.28219985961914,-0.5581560134887695,52.451099,20.6518
ALC,WRO,38.28219985961914,-0.5581560134887695,51.1026992798,16.885799408
AOI,AHO,43.616299,13.3623,40.632099,8.29077
AOI,CRL,43.616299,13.3623,50.459202,4.45382
AOI,NRN,43.616299,13.3623,51.6024017334,6.14216995239
AOI,STN,43.616299,13.3623,51.8849983215,0.234999999404
AOI,TPS,43.616299,13.3623,37.9114,12.488
ATH,BGY,37.9364013672,23.9444999695,45.673901,9.70417
ATH,PFO,37.9364013672,23.9444999695,34.71799850463867,32.48569869995117
ATH,STN,37.9364013672,23.9444999695,51.8849983215,0.234999999404
BCN,ACE,41.2971,2.07846,28.945499,-13.6052
BCN,AGP,41.2971,2.07846,36.67490005493164,-4.499110221862793
BCN,BGY,41.2971,2.07846,45.673901,9.70417
BCN,BHX,41.2971,2.07846,52.453899383499994,-1.74802994728
BCN,BLQ,41.2971,2.07846,44.5354,11.2887
BCN,BRU,41.2971,2.07846,50.901401519800004,4.48443984985
BCN,BUD,41.2971,2.07846,47.42976,19.261093
BCN,BVA,41.2971,2.07846,49.45439910888672,2.1127800941467285
BCN,CIA,41.2971,2.07846,41.7994,12.5949
BCN,CRL,41.2971,2.07846,50.459202,4.45382
BCN,EDI,41.2971,2.07846,55.95000076293945,-3.372499942779541
BCN,EMA,41.2971,2.07846,52.8311004639,-1.32806003094
BCN,FEZ,41.2971,2.07846,33.9272994995,-4.977960109709999
BCN,FUE,41.2971,2.07846,28.452699661254883,-13.863800048828125
BCN,IBZ,41.2971,2.07846,38.872898101800004,1.3731199502899998
BCN,LPA,41.2971,2.07846,27.931900024414062,-15.38659954071045
BCN,LPL,41.2971,2.07846,53.33359909057617,-2.849720001220703
BCN,MAH,41.2971,2.07846,39.86259841918945,4.218649864196777
BCN,MAN,41.2971,2.07846,53.35369873046875,-2.2749500274658203
BCN,NYO,41.2971,2.07846,58.78860092163086,16.912200927734375
BCN,OPO,41.2971,2.07846,41.2481002808,-8.68138980865
BCN,PIK,41.2971,2.07846,55.5093994140625,-4.586669921875
BCN,RYG,41.2971,2.07846,59.378817,10.785439
BCN,SCQ,41.2971,2.07846,42.89630126953125,-8.415140151977539
BCN,SDR,41.2971,2.07846,43.427101135253906,-3.82000994682312
